"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2022","223.41","210.65","224.30","206.96","41.38M","5.37%"
"05/03/2022","212.03","210.45","214.90","208.09","41.56M","0.43%"
"05/02/2022","211.13","201.16","211.88","200.99","49.92M","5.32%"
"04/29/2022","200.47","204.46","212.48","199.90","49.19M","-2.56%"
"04/28/2022","205.73","202.92","208.53","192.90","100.89M","17.59%"
"04/27/2022","174.95","174.43","181.21","169.00","71.06M","-3.32%"
"04/26/2022","180.95","186.63","187.19","179.50","31.75M","-3.23%"
"04/25/2022","186.99","182.73","187.18","181.66","29.28M","1.56%"
"04/22/2022","184.11","190.37","192.72","183.27","36.43M","-2.11%"
"04/21/2022","188.07","201.60","202.97","185.58","49.95M","-6.16%"
"04/20/2022","200.42","213.60","214.16","198.92","43.04M","-7.77%"
"04/19/2022","217.31","210.52","218.43","209.00","20.09M","3.10%"
"04/18/2022","210.77","210.00","213.38","208.30","16.58M","0.28%"
"04/14/2022","210.18","214.89","214.99","210.00","18.38M","-2.24%"
"04/13/2022","214.99","211.82","216.61","211.33","19.23M","0.40%"
"04/12/2022","214.14","220.24","222.03","213.13","20.13M","-1.07%"
"04/11/2022","216.46","218.42","220.61","215.22","20.52M","-2.64%"
"04/08/2022","222.33","222.38","225.13","220.03","18.38M","-0.28%"
"04/07/2022","222.95","223.93","225.52","218.56","21.04M","-0.16%"
"04/06/2022","223.30","226.91","228.99","221.41","29.00M","-3.68%"
"04/05/2022","231.84","234.08","236.86","231.02","29.73M","-0.88%"
"04/04/2022","233.89","225.98","234.35","225.86","28.10M","4.02%"
"04/01/2022","224.85","224.55","227.28","222.70","19.54M","1.12%"
"03/31/2022","222.36","228.45","228.49","222.26","24.19M","-2.41%"
"03/30/2022","227.85","228.91","231.15","226.71","25.59M","-0.87%"
"03/29/2022","229.86","226.07","230.89","225.29","31.42M","2.80%"
"03/28/2022","223.59","222.13","224.04","219.54","26.22M","0.80%"
"03/25/2022","221.82","220.51","225.50","218.89","40.04M","1.02%"
"03/24/2022","219.57","215.00","220.67","214.79","31.50M","2.86%"
"03/23/2022","213.46","213.33","216.80","212.16","23.72M","-1.47%"
"03/22/2022","216.65","211.37","219.46","210.18","32.00M","2.44%"
"03/21/2022","211.49","214.50","214.71","207.63","30.14M","-2.31%"
"03/18/2022","216.49","206.70","216.80","206.00","52.13M","4.16%"
"03/17/2022","207.84","201.70","208.04","201.11","29.50M","2.07%"
"03/16/2022","203.63","194.70","203.73","194.52","40.64M","6.04%"
"03/15/2022","192.03","190.80","192.28","185.91","31.72M","2.89%"
"03/14/2022","186.63","187.03","192.29","185.82","31.01M","-0.52%"
"03/11/2022","187.61","192.63","193.56","186.67","34.69M","-3.89%"
"03/10/2022","195.21","194.84","196.28","191.07","24.85M","-1.66%"
"03/09/2022","198.50","195.74","199.10","193.92","31.89M","4.31%"
"03/08/2022","190.29","187.85","196.70","186.11","37.51M","1.50%"
"03/07/2022","187.47","200.79","200.89","187.28","38.56M","-6.29%"
"03/04/2022","200.06","202.37","205.89","198.79","32.15M","-1.43%"
"03/03/2022","202.97","209.01","209.08","201.42","27.26M","-2.47%"
"03/02/2022","208.11","204.78","209.15","202.02","29.45M","2.27%"
"03/01/2022","203.49","209.87","211.75","202.22","27.09M","-3.57%"
"02/28/2022","211.03","207.68","213.15","206.83","34.24M","0.26%"
"02/25/2022","210.48","204.94","211.32","203.18","37.63M","1.39%"
"02/24/2022","207.60","191.06","208.35","190.22","49.96M","4.61%"
"02/23/2022","198.45","204.16","206.94","198.05","44.48M","-1.80%"
"02/22/2022","202.08","202.34","207.48","200.06","39.85M","-1.98%"
"02/18/2022","206.16","209.39","210.75","205.18","37.13M","-0.75%"
"02/17/2022","207.71","214.02","217.50","207.16","38.75M","-4.08%"
"02/16/2022","216.54","212.41","217.46","212.36","45.82M","-2.02%"
"02/15/2022","221.00","220.47","221.15","215.06","42.69M","1.52%"
"02/14/2022","217.70","219.31","221.00","214.78","38.18M","-0.84%"
"02/11/2022","219.55","228.46","230.42","218.77","46.16M","-3.74%"
"02/10/2022","228.07","228.27","235.00","226.70","49.31M","-1.69%"
"02/09/2022","232.00","224.20","233.37","222.21","86.56M","5.37%"
"02/08/2022","220.18","220.85","225.77","216.15","94.73M","-2.10%"
"02/07/2022","224.91","237.70","238.30","224.01","88.61M","-5.14%"
"02/04/2022","237.09","234.97","242.61","230.11","89.34M","-0.28%"
"02/03/2022","237.76","244.65","248.00","235.75","188.12M","-26.39%"
"02/02/2022","323.00","327.82","328.00","316.87","58.46M","1.25%"
"02/01/2022","319.00","314.56","319.66","312.12","18.02M","1.83%"
"01/31/2022","313.26","300.68","313.79","299.32","21.58M","3.83%"
"01/28/2022","301.71","295.62","301.90","293.03","21.87M","2.40%"
"01/27/2022","294.64","297.75","301.71","294.26","21.63M","0.00%"
"01/26/2022","294.63","307.01","307.51","290.85","28.35M","-1.84%"
"01/25/2022","300.15","299.95","306.23","297.58","25.11M","-2.77%"
"01/24/2022","308.71","297.84","309.53","289.01","38.94M","1.83%"
"01/21/2022","303.17","314.81","318.31","303.04","28.71M","-4.23%"
"01/20/2022","316.56","323.90","327.82","315.98","16.93M","-0.95%"
"01/19/2022","319.59","319.58","327.10","319.33","20.81M","0.45%"
"01/18/2022","318.15","323.29","324.21","317.64","22.68M","-4.14%"
"01/14/2022","331.90","321.79","332.73","321.21","16.87M","1.66%"
"01/13/2022","326.48","334.98","335.63","325.76","14.80M","-2.03%"
"01/12/2022","333.26","335.18","336.37","330.03","14.10M","-0.33%"
"01/11/2022","334.37","326.78","334.63","325.28","16.23M","1.92%"
"01/10/2022","328.07","325.31","328.34","315.43","24.94M","-1.12%"
"01/07/2022","331.79","332.74","337.00","328.88","14.72M","-0.20%"
"01/06/2022","332.46","322.82","339.17","322.72","27.96M","2.56%"
"01/05/2022","324.17","333.02","335.76","323.84","20.56M","-3.67%"
"01/04/2022","336.53","339.95","343.09","331.87","16.00M","-0.59%"
"01/03/2022","338.54","338.30","341.08","337.19","14.56M","0.65%"
"12/31/2021","336.35","343.01","343.44","336.27","12.87M","-2.33%"
"12/30/2021","344.36","344.00","347.23","343.22","10.59M","0.41%"
"12/29/2021","342.94","346.91","349.69","341.64","10.75M","-0.95%"
"12/28/2021","346.22","346.63","352.71","345.20","16.64M","0.01%"
"12/27/2021","346.18","338.85","347.87","338.01","17.80M","3.26%"
"12/23/2021","335.24","330.10","336.67","328.36","13.99M","1.45%"
"12/22/2021","330.45","333.80","334.51","328.26","16.76M","-1.12%"
"12/21/2021","334.20","326.41","336.00","323.75","16.12M","2.69%"
"12/20/2021","325.45","329.77","329.90","322.53","17.90M","-2.50%"
"12/17/2021","333.79","332.80","337.11","330.75","40.01M","-0.33%"
"12/16/2021","334.90","338.98","344.46","333.74","22.64M","-1.98%"
"12/15/2021","341.66","332.49","342.11","323.98","24.68M","2.37%"
"12/14/2021","333.74","328.05","335.70","327.65","20.46M","-0.22%"
"12/13/2021","334.49","330.95","341.09","329.59","22.95M","1.44%"
"12/10/2021","329.75","332.56","335.03","326.37","14.53M","-0.02%"
"12/09/2021","329.82","329.54","336.13","328.00","16.88M","-0.22%"
"12/08/2021","330.56","325.00","332.75","323.07","19.94M","2.40%"
"12/07/2021","322.81","321.57","326.54","321.00","18.79M","1.55%"
"12/06/2021","317.87","308.13","320.10","306.34","21.76M","3.59%"
"12/03/2021","306.84","313.73","313.75","299.50","27.47M","-1.14%"
"12/02/2021","310.39","311.40","314.60","307.20","24.40M","-0.07%"
"12/01/2021","310.60","330.29","330.50","310.29","30.38M","-4.27%"
"11/30/2021","324.46","335.00","335.81","323.43","25.39M","-4.01%"
"11/29/2021","338.03","336.89","340.67","335.31","16.65M","1.47%"
"11/26/2021","333.12","335.80","337.75","331.90","14.75M","-2.33%"
"11/24/2021","341.06","336.00","341.78","332.81","13.57M","1.13%"
"11/23/2021","337.25","338.93","341.40","333.50","17.22M","-1.10%"
"11/22/2021","341.01","349.05","353.83","340.51","27.12M","-1.24%"
"11/19/2021","345.30","342.20","352.10","339.90","26.49M","1.95%"
"11/18/2021","338.69","339.72","342.46","335.30","17.49M","-0.61%"
"11/17/2021","340.77","344.24","347.30","340.10","13.60M","-0.64%"
"11/16/2021","342.96","343.83","346.65","340.87","18.18M","-1.32%"
"11/15/2021","347.56","344.34","353.65","343.20","25.08M","1.96%"
"11/12/2021","340.89","330.18","341.86","329.78","25.41M","4.01%"
"11/11/2021","327.74","329.82","332.46","327.00","12.38M","0.03%"
"11/10/2021","327.64","332.49","333.19","325.51","21.87M","-2.30%"
"11/09/2021","335.37","340.00","341.31","334.47","17.56M","-0.96%"
"11/08/2021","338.62","344.42","344.79","338.34","18.34M","-0.74%"
"11/05/2021","341.13","340.31","346.79","339.64","26.87M","1.57%"
"11/04/2021","335.85","334.01","337.27","332.65","22.50M","1.28%"
"11/03/2021","331.62","327.49","332.15","323.20","20.79M","1.08%"
"11/02/2021","328.08","331.38","334.79","323.80","28.35M","-0.58%"
"11/01/2021","329.98","326.04","333.45","326.00","31.52M","1.98%"
"10/29/2021","323.57","320.19","326.00","319.60","37.06M","2.10%"
"10/28/2021","316.92","312.99","325.52","308.11","50.81M","1.51%"
"10/27/2021","312.22","314.19","319.25","312.06","29.97M","-1.14%"
"10/26/2021","315.81","328.26","330.21","309.60","65.65M","-3.92%"
"10/25/2021","328.69","320.30","329.56","319.72","38.41M","1.26%"
"10/22/2021","324.61","326.35","329.63","321.11","35.22M","-5.05%"
"10/21/2021","341.88","340.27","342.31","337.80","16.35M","0.32%"
"10/20/2021","340.78","343.44","343.98","339.45","13.64M","0.23%"
"10/19/2021","339.99","339.64","342.46","337.28","18.79M","1.39%"
"10/18/2021","335.34","328.95","335.89","327.50","21.59M","3.26%"
"10/15/2021","324.76","328.68","329.07","322.51","21.60M","-1.15%"
"10/14/2021","328.53","328.36","330.52","327.10","14.30M","1.23%"
"10/13/2021","324.54","326.97","327.00","322.66","14.76M","0.24%"
"10/12/2021","323.77","323.03","324.38","317.37","31.66M","-0.52%"
"10/11/2021","325.45","327.62","330.46","325.31","14.71M","-1.39%"
"10/08/2021","330.05","331.51","333.40","328.71","15.95M","0.25%"
"10/07/2021","329.22","337.00","338.84","328.98","28.31M","-1.32%"
"10/06/2021","333.64","329.74","334.38","325.80","26.44M","0.20%"
"10/05/2021","332.96","328.58","335.18","326.16","35.38M","2.06%"
"10/04/2021","326.23","335.53","335.94","322.70","42.88M","-4.89%"
"10/01/2021","343.01","341.61","345.02","338.64","14.91M","1.07%"
"09/30/2021","339.39","340.44","342.80","338.15","16.55M","-0.06%"
"09/29/2021","339.61","343.15","345.23","338.88","14.45M","-0.31%"
"09/28/2021","340.65","347.97","349.60","338.92","21.71M","-3.66%"
"09/27/2021","353.58","349.81","355.15","347.08","15.21M","0.18%"
"09/24/2021","352.96","343.24","354.35","342.37","18.80M","2.02%"
"09/23/2021","345.96","345.36","349.67","343.00","21.81M","0.80%"
"09/22/2021","343.21","347.23","349.84","340.69","43.69M","-3.99%"
"09/21/2021","357.48","358.50","360.04","355.19","11.75M","0.50%"
"09/20/2021","355.70","359.30","361.03","349.80","19.82M","-2.47%"
"09/17/2021","364.72","371.40","371.41","361.59","26.30M","-2.24%"
"09/16/2021","373.06","372.79","373.56","369.71","11.93M","-0.23%"
"09/15/2021","373.92","377.00","377.56","367.67","17.94M","-0.69%"
"09/14/2021","376.53","377.40","378.59","375.11","8.71M","0.01%"
"09/13/2021","376.51","381.68","381.75","374.35","13.03M","-0.58%"
"09/10/2021","378.69","381.36","383.79","378.26","11.55M","0.18%"
"09/09/2021","378.00","377.64","379.83","376.56","9.10M","0.11%"
"09/08/2021","377.57","380.16","380.87","374.79","11.07M","-1.21%"
"09/07/2021","382.18","375.88","382.96","373.15","10.80M","1.57%"
"09/03/2021","376.26","374.75","377.16","373.11","7.51M","0.26%"
"09/02/2021","375.28","381.50","381.75","374.06","14.84M","-1.77%"
"09/01/2021","382.05","379.59","384.33","378.81","11.57M","0.70%"
"08/31/2021","379.38","379.95","382.76","378.80","12.35M","-0.34%"
"08/30/2021","380.66","372.56","381.49","370.52","13.55M","2.15%"
"08/27/2021","372.63","365.10","373.74","364.08","11.22M","2.26%"
"08/26/2021","364.38","368.38","369.44","364.13","7.89M","-1.09%"
"08/25/2021","368.39","365.60","370.86","365.40","9.68M","0.79%"
"08/24/2021","365.51","363.66","367.96","361.84","9.24M","0.59%"
"08/23/2021","363.35","359.44","365.69","359.10","10.94M","1.11%"
"08/20/2021","359.37","354.60","359.99","353.31","8.70M","1.20%"
"08/19/2021","355.12","351.35","357.57","351.00","12.00M","-0.09%"
"08/18/2021","355.45","356.25","359.86","355.15","10.04M","-0.84%"
"08/17/2021","358.45","362.98","364.67","355.07","12.33M","-2.21%"
"08/16/2021","366.56","362.52","366.95","357.38","11.23M","0.93%"
"08/13/2021","363.18","362.97","364.66","361.48","7.20M","0.15%"
"08/12/2021","362.65","358.45","363.00","357.11","7.18M","0.75%"
"08/11/2021","359.96","362.10","362.36","357.81","8.40M","-0.32%"
"08/10/2021","361.13","361.82","364.10","359.04","7.47M","-0.13%"
"08/09/2021","361.61","363.76","365.77","360.75","7.80M","-0.52%"
"08/06/2021","363.51","361.40","365.15","361.39","8.93M","0.15%"
"08/05/2021","362.97","359.64","363.90","356.90","10.25M","1.13%"
"08/04/2021","358.92","352.42","360.48","351.51","14.18M","2.19%"
"08/03/2021","351.24","352.73","353.77","347.70","12.41M","-0.20%"
"08/02/2021","351.95","358.10","359.40","350.74","13.18M","-1.22%"
"07/30/2021","356.30","354.00","360.73","352.94","15.98M","-0.56%"
"07/29/2021","358.32","361.00","365.52","356.74","33.41M","-4.01%"
"07/28/2021","373.28","374.56","377.55","366.93","29.68M","1.49%"
"07/27/2021","367.81","371.91","373.15","364.55","15.71M","-1.25%"
"07/26/2021","372.46","369.58","374.44","368.22","14.93M","0.72%"
"07/23/2021","369.79","360.91","375.33","357.19","33.69M","5.30%"
"07/22/2021","351.19","346.68","351.54","345.21","12.39M","1.43%"
"07/21/2021","346.23","341.50","346.52","341.25","9.28M","1.34%"
"07/20/2021","341.66","338.80","343.45","334.50","11.02M","1.40%"
"07/19/2021","336.95","337.57","339.79","334.54","14.37M","-1.23%"
"07/16/2021","341.16","344.91","345.99","340.14","11.03M","-0.96%"
"07/15/2021","344.46","349.23","349.23","340.22","14.78M","-0.91%"
"07/14/2021","347.63","354.56","355.20","346.73","13.89M","-1.27%"
"07/13/2021","352.09","351.50","358.49","348.80","11.46M","-0.30%"
"07/12/2021","353.16","351.23","354.19","349.64","10.02M","0.78%"
"07/09/2021","350.42","345.32","350.71","345.26","13.02M","1.38%"
"07/08/2021","345.65","345.73","348.33","342.56","14.41M","-1.38%"
"07/07/2021","350.49","355.26","356.49","350.00","14.22M","-0.65%"
"07/06/2021","352.78","356.50","358.79","349.18","13.49M","-0.54%"
"07/02/2021","354.70","355.10","356.44","352.62","11.52M","0.09%"
"07/01/2021","354.39","346.82","354.67","346.50","17.14M","1.92%"
"06/30/2021","347.71","352.17","352.92","347.17","15.11M","-1.19%"
"06/29/2021","351.89","356.27","356.74","349.05","21.42M","-1.05%"
"06/28/2021","355.64","342.46","358.14","341.77","29.16M","4.18%"
"06/25/2021","341.37","342.59","344.12","339.68","14.59M","-0.53%"
"06/24/2021","343.18","341.85","344.90","341.79","12.33M","0.76%"
"06/23/2021","340.59","339.35","343.42","338.20","14.82M","0.46%"
"06/22/2021","339.03","332.69","339.92","332.60","15.35M","2.03%"
"06/21/2021","332.29","331.09","332.92","327.65","11.34M","0.80%"
"06/18/2021","329.66","334.53","336.15","329.00","23.04M","-2.04%"
"06/17/2021","336.51","330.49","337.98","330.15","17.79M","1.64%"
"06/16/2021","331.08","336.69","337.55","328.72","17.23M","-1.68%"
"06/15/2021","336.75","336.99","339.92","335.03","15.80M","-0.01%"
"06/14/2021","336.77","331.90","336.82","329.81","12.25M","1.66%"
"06/11/2021","331.26","332.58","332.83","328.93","13.59M","-0.36%"
"06/10/2021","332.46","330.79","333.94","328.55","13.24M","0.67%"
"06/09/2021","330.25","335.74","336.80","330.00","13.73M","-1.03%"
"06/08/2021","333.68","336.70","338.30","332.24","14.58M","-0.86%"
"06/07/2021","336.58","329.48","337.69","328.93","20.14M","1.89%"
"06/04/2021","330.35","325.90","332.45","325.18","13.29M","1.32%"
"06/03/2021","326.04","325.78","327.38","323.48","12.61M","-0.94%"
"06/02/2021","329.15","330.38","331.87","327.12","11.65M","0.01%"
"06/01/2021","329.13","330.15","331.42","326.64","11.77M","0.12%"
"05/28/2021","328.73","331.00","332.87","328.33","12.04M","-1.21%"
"05/27/2021","332.75","328.00","333.78","326.76","20.48M","1.55%"
"05/26/2021","327.66","328.35","329.83","325.82","9.69M","-0.04%"
"05/25/2021","327.79","327.08","329.18","324.80","16.44M","0.97%"
"05/24/2021","324.63","318.21","325.95","318.03","16.45M","2.66%"
"05/21/2021","316.23","319.29","319.93","315.81","13.60M","-0.75%"
"05/20/2021","318.61","313.58","319.25","313.16","17.32M","1.60%"
"05/19/2021","313.59","304.19","314.66","303.57","19.11M","1.17%"
"05/18/2021","309.96","315.59","316.50","309.81","14.52M","-1.74%"
"05/17/2021","315.46","313.55","315.68","311.58","15.40M","-0.15%"
"05/14/2021","315.94","309.54","316.85","309.08","19.25M","3.50%"
"05/13/2021","305.26","306.08","308.86","302.77","18.08M","0.90%"
"05/12/2021","302.55","301.13","304.96","298.19","24.64M","-1.30%"
"05/11/2021","306.53","300.75","306.84","299.69","18.92M","0.18%"
"05/10/2021","305.97","314.35","314.58","304.83","24.24M","-4.11%"
"05/07/2021","319.08","322.38","322.94","318.75","15.92M","-0.29%"
"05/06/2021","320.02","314.52","320.24","313.27","19.01M","1.59%"
"05/05/2021","315.02","318.19","321.06","314.49","15.58M","-1.05%"
"05/04/2021","318.36","320.02","322.19","313.12","24.03M","-1.31%"
"05/03/2021","322.58","326.17","328.55","321.84","18.72M","-0.77%"
"04/30/2021","325.08","326.14","329.82","324.50","26.33M","-1.34%"
"04/29/2021","329.51","330.12","331.81","321.61","56.53M","7.30%"
"04/28/2021","307.10","307.36","310.92","305.37","33.91M","1.16%"
"04/27/2021","303.57","304.28","305.34","301.11","15.31M","0.17%"
"04/26/2021","303.04","303.34","305.80","301.56","16.17M","0.63%"
"04/23/2021","301.13","298.76","302.59","297.15","17.56M","1.55%"
"04/22/2021","296.52","301.33","302.92","296.04","16.38M","-1.64%"
"04/21/2021","301.47","301.94","301.98","297.39","14.86M","-0.39%"
"04/20/2021","302.65","301.99","305.10","297.21","16.80M","0.14%"
"04/19/2021","302.24","305.01","307.70","300.56","14.55M","-1.29%"
"04/16/2021","306.18","308.17","308.95","304.61","13.06M","-0.53%"
"04/15/2021","307.82","306.34","310.14","304.10","14.56M","1.65%"
"04/14/2021","302.82","307.30","308.03","301.95","17.42M","-2.24%"
"04/13/2021","309.76","312.21","314.43","309.32","14.04M","-0.57%"
"04/12/2021","311.54","311.05","312.15","307.93","10.88M","-0.29%"
"04/09/2021","312.46","311.40","314.74","310.33","15.99M","-0.18%"
"04/08/2021","313.02","314.85","315.88","310.05","20.89M","-0.02%"
"04/07/2021","313.09","306.34","314.25","305.50","22.86M","2.23%"
"04/06/2021","306.26","308.84","311.35","305.25","17.34M","-0.86%"
"04/05/2021","308.91","300.89","310.76","300.68","28.24M","3.43%"
"04/01/2021","298.66","298.40","302.40","296.60","17.62M","1.40%"
"03/31/2021","294.53","289.99","296.50","288.61","19.50M","2.27%"
"03/30/2021","288.00","289.83","292.47","286.70","17.47M","-0.97%"
"03/29/2021","290.82","285.77","293.18","284.70","21.72M","2.76%"
"03/26/2021","283.02","278.30","284.50","277.77","17.63M","1.54%"
"03/25/2021","278.74","280.98","288.06","277.75","24.51M","-1.21%"
"03/24/2021","282.14","291.00","291.72","281.16","18.68M","-2.92%"
"03/23/2021","290.63","293.15","298.00","289.81","23.00M","-0.99%"
"03/22/2021","293.54","290.45","299.70","286.75","28.27M","1.18%"
"03/19/2021","290.11","281.22","292.80","281.19","38.93M","4.12%"
"03/18/2021","278.62","279.87","285.19","278.28","18.75M","-1.90%"
"03/17/2021","284.01","275.70","286.23","275.41","21.32M","1.69%"
"03/16/2021","279.28","276.08","282.14","274.80","22.44M","2.02%"
"03/15/2021","273.75","269.08","275.96","268.50","16.86M","1.99%"
"03/12/2021","268.40","269.14","269.74","264.02","20.60M","-2.00%"
"03/11/2021","273.88","268.11","277.90","267.82","21.83M","3.39%"
"03/10/2021","264.90","268.64","268.97","262.87","14.21M","-0.32%"
"03/09/2021","265.74","261.18","268.53","259.81","22.04M","4.09%"
